submission_id,trial_number,block,stimulus,RT,handedness,gender,total_time_spent
8517,14,goNoGo,square,505,Right,male,4.74938333333333
8517,15,goNoGo,square,498,Right,male,4.74938333333333
8517,18,goNoGo,square,512,Right,male,4.74938333333333
8517,19,goNoGo,square,605,Right,male,4.74938333333333
8517,1,discrimination,NA,584,Right,male,4.74938333333333
8517,2,discrimination,NA,393,Right,male,4.74938333333333
8517,3,discrimination,NA,576,Right,male,4.74938333333333
8517,4,discrimination,NA,409,Right,male,4.74938333333333
8517,5,discrimination,NA,586,Right,male,4.74938333333333
8517,6,discrimination,NA,576,Right,male,4.74938333333333
8517,7,discrimination,NA,530,Right,male,4.74938333333333
8517,8,discrimination,NA,735,Right,male,4.74938333333333
8517,9,discrimination,NA,519,Right,male,4.74938333333333
8517,10,discrimination,NA,541,Right,male,4.74938333333333
8517,11,discrimination,NA,520,Right,male,4.74938333333333
8517,12,discrimination,NA,447,Right,male,4.74938333333333
8517,13,discrimination,NA,552,Right,male,4.74938333333333
8517,14,discrimination,NA,506,Right,male,4.74938333333333
8517,15,discrimination,NA,545,Right,male,4.74938333333333
8517,16,discrimination,NA,506,Right,male,4.74938333333333
8517,17,discrimination,NA,583,Right,male,4.74938333333333
8517,18,discrimination,NA,608,Right,male,4.74938333333333
8517,19,discrimination,NA,638,Right,male,4.74938333333333
8517,20,discrimination,NA,663,Right,male,4.74938333333333
8516,1,reaction,square,310,right,female,4.64553333333333
8516,2,reaction,circle,265,right,female,4.64553333333333
8516,3,reaction,square,257,right,female,4.64553333333333
8516,4,reaction,circle,272,right,female,4.64553333333333
8516,5,reaction,square,270,right,female,4.64553333333333
8516,6,reaction,circle,233,right,female,4.64553333333333
8516,7,reaction,square,259,right,female,4.64553333333333
8516,8,reaction,square,277,right,female,4.64553333333333
8516,9,reaction,circle,274,right,female,4.64553333333333
8516,10,reaction,square,240,right,female,4.64553333333333
8516,11,reaction,square,300,right,female,4.64553333333333
8516,12,reaction,circle,241,right,female,4.64553333333333
8516,13,reaction,square,284,right,female,4.64553333333333
8516,14,reaction,circle,263,right,female,4.64553333333333
8516,15,reaction,circle,221,right,female,4.64553333333333
8516,16,reaction,square,281,right,female,4.64553333333333
8516,17,reaction,circle,259,right,female,4.64553333333333
8516,18,reaction,circle,253,right,female,4.64553333333333
8516,19,reaction,circle,290,right,female,4.64553333333333
8516,20,reaction,square,289,right,female,4.64553333333333
8516,1,goNoGo,circle,391,right,female,4.64553333333333
8516,2,goNoGo,circle,472,right,female,4.64553333333333
8516,6,goNoGo,circle,296,right,female,4.64553333333333
8516,7,goNoGo,circle,342,right,female,4.64553333333333
8516,9,goNoGo,circle,374,right,female,4.64553333333333
8516,10,goNoGo,circle,428,right,female,4.64553333333333
8516,11,goNoGo,circle,369,right,female,4.64553333333333
8516,12,goNoGo,circle,314,right,female,4.64553333333333
8516,16,goNoGo,circle,416,right,female,4.64553333333333
8516,19,goNoGo,circle,304,right,female,4.64553333333333
8516,1,discrimination,NA,424,right,female,4.64553333333333
8516,2,discrimination,NA,309,right,female,4.64553333333333
8516,3,discrimination,NA,421,right,female,4.64553333333333
8516,4,discrimination,NA,456,right,female,4.64553333333333
8516,5,discrimination,NA,459,right,female,4.64553333333333
8516,6,discrimination,NA,364,right,female,4.64553333333333
8516,7,discrimination,NA,431,right,female,4.64553333333333
8516,8,discrimination,NA,530,right,female,4.64553333333333
8516,9,discrimination,NA,454,right,female,4.64553333333333
8516,10,discrimination,NA,464,right,female,4.64553333333333
8516,11,discrimination,NA,372,right,female,4.64553333333333
8516,12,discrimination,NA,359,right,female,4.64553333333333
8516,13,discrimination,NA,358,right,female,4.64553333333333
8516,14,discrimination,NA,414,right,female,4.64553333333333
8516,15,discrimination,NA,350,right,female,4.64553333333333
8516,16,discrimination,NA,397,right,female,4.64553333333333
8516,17,discrimination,NA,415,right,female,4.64553333333333
8516,18,discrimination,NA,357,right,female,4.64553333333333
8516,19,discrimination,NA,434,right,female,4.64553333333333
8516,20,discrimination,NA,391,right,female,4.64553333333333
8515,1,reaction,square,318,right,female,5.66515
8515,2,reaction,square,295,right,female,5.66515
8515,3,reaction,circle,293,right,female,5.66515
8515,4,reaction,square,317,right,female,5.66515
8515,5,reaction,circle,616,right,female,5.66515
8515,6,reaction,square,371,right,female,5.66515
8515,7,reaction,square,339,right,female,5.66515
8515,8,reaction,circle,320,right,female,5.66515
8515,9,reaction,square,407,right,female,5.66515
8515,10,reaction,square,310,right,female,5.66515
8515,11,reaction,circle,338,right,female,5.66515
8515,12,reaction,square,341,right,female,5.66515
8515,13,reaction,circle,335,right,female,5.66515
8515,14,reaction,circle,315,right,female,5.66515
8515,15,reaction,circle,327,right,female,5.66515
8515,16,reaction,circle,313,right,female,5.66515
8515,17,reaction,square,329,right,female,5.66515
8515,18,reaction,circle,351,right,female,5.66515
8515,19,reaction,circle,312,right,female,5.66515
8515,20,reaction,square,292,right,female,5.66515
8515,1,goNoGo,square,452,right,female,5.66515
8515,3,goNoGo,square,334,right,female,5.66515
8515,5,goNoGo,square,345,right,female,5.66515
8515,8,goNoGo,square,417,right,female,5.66515
8515,9,goNoGo,square,460,right,female,5.66515
8515,13,goNoGo,square,371,right,female,5.66515
8515,14,goNoGo,square,440,right,female,5.66515
8515,17,goNoGo,square,385,right,female,5.66515
8515,18,goNoGo,square,430,right,female,5.66515
8515,20,goNoGo,square,372,right,female,5.66515
8515,1,discrimination,NA,529,right,female,5.66515
8515,2,discrimination,NA,442,right,female,5.66515
8515,3,discrimination,NA,406,right,female,5.66515
8515,4,discrimination,NA,440,right,female,5.66515
8515,5,discrimination,NA,306,right,female,5.66515
8515,6,discrimination,NA,422,right,female,5.66515
8515,7,discrimination,NA,427,right,female,5.66515
8515,8,discrimination,NA,356,right,female,5.66515
8515,9,discrimination,NA,454,right,female,5.66515
8515,10,discrimination,NA,365,right,female,5.66515
8515,11,discrimination,NA,464,right,female,5.66515
8515,12,discrimination,NA,469,right,female,5.66515
8515,13,discrimination,NA,429,right,female,5.66515
8515,14,discrimination,NA,448,right,female,5.66515
8515,15,discrimination,NA,462,right,female,5.66515
8515,16,discrimination,NA,391,right,female,5.66515
8515,17,discrimination,NA,450,right,female,5.66515
8515,18,discrimination,NA,408,right,female,5.66515
8515,19,discrimination,NA,377,right,female,5.66515
8515,20,discrimination,NA,377,right,female,5.66515
8514,1,reaction,circle,287,right,male,5.40376666666667
8514,2,reaction,circle,285,right,male,5.40376666666667
8514,3,reaction,square,223,right,male,5.40376666666667
8514,4,reaction,square,356,right,male,5.40376666666667
8514,5,reaction,square,313,right,male,5.40376666666667
8514,6,reaction,square,266,right,male,5.40376666666667
8514,7,reaction,circle,292,right,male,5.40376666666667
8514,8,reaction,circle,280,right,male,5.40376666666667
8514,9,reaction,circle,388,right,male,5.40376666666667
8514,10,reaction,square,324,right,male,5.40376666666667
8514,11,reaction,square,284,right,male,5.40376666666667
8514,12,reaction,square,348,right,male,5.40376666666667
8514,13,reaction,circle,337,right,male,5.40376666666667
8514,14,reaction,circle,306,right,male,5.40376666666667
8514,15,reaction,square,295,right,male,5.40376666666667
8514,16,reaction,circle,285,right,male,5.40376666666667
8514,17,reaction,circle,342,right,male,5.40376666666667
8514,18,reaction,square,336,right,male,5.40376666666667
8514,19,reaction,square,316,right,male,5.40376666666667
8514,20,reaction,circle,303,right,male,5.40376666666667
8514,1,goNoGo,circle,404,right,male,5.40376666666667
8514,2,goNoGo,square,378,right,male,5.40376666666667
8514,3,goNoGo,circle,372,right,male,5.40376666666667
8514,6,goNoGo,circle,317,right,male,5.40376666666667
8514,8,goNoGo,circle,381,right,male,5.40376666666667
8514,10,goNoGo,circle,384,right,male,5.40376666666667
8514,15,goNoGo,circle,441,right,male,5.40376666666667
8514,16,goNoGo,circle,385,right,male,5.40376666666667
8514,17,goNoGo,circle,400,right,male,5.40376666666667
8514,18,goNoGo,circle,379,right,male,5.40376666666667
8514,20,goNoGo,circle,477,right,male,5.40376666666667
8514,1,discrimination,NA,425,right,male,5.40376666666667
8514,2,discrimination,NA,421,right,male,5.40376666666667
8514,3,discrimination,NA,391,right,male,5.40376666666667
8514,4,discrimination,NA,476,right,male,5.40376666666667
8514,5,discrimination,NA,443,right,male,5.40376666666667
8514,6,discrimination,NA,403,right,male,5.40376666666667
8514,7,discrimination,NA,544,right,male,5.40376666666667
8514,8,discrimination,NA,351,right,male,5.40376666666667
8514,9,discrimination,NA,334,right,male,5.40376666666667
8514,10,discrimination,NA,381,right,male,5.40376666666667
8514,11,discrimination,NA,608,right,male,5.40376666666667
8514,12,discrimination,NA,347,right,male,5.40376666666667
8514,13,discrimination,NA,403,right,male,5.40376666666667
8514,14,discrimination,NA,414,right,male,5.40376666666667
8514,15,discrimination,NA,478,right,male,5.40376666666667
8514,16,discrimination,NA,474,right,male,5.40376666666667
8514,17,discrimination,NA,397,right,male,5.40376666666667
8514,18,discrimination,NA,364,right,male,5.40376666666667
8514,19,discrimination,NA,504,right,male,5.40376666666667
8514,20,discrimination,NA,439,right,male,5.40376666666667
8513,1,reaction,circle,412,right,male,4.64628333333333
8513,2,reaction,square,299,right,male,4.64628333333333
8513,3,reaction,circle,274,right,male,4.64628333333333
8513,4,reaction,square,254,right,male,4.64628333333333
8513,5,reaction,square,255,right,male,4.64628333333333
8513,6,reaction,circle,274,right,male,4.64628333333333
8513,7,reaction,square,289,right,male,4.64628333333333
8513,8,reaction,square,268,right,male,4.64628333333333
8513,9,reaction,square,264,right,male,4.64628333333333
8513,10,reaction,circle,269,right,male,4.64628333333333
8513,11,reaction,square,245,right,male,4.64628333333333
8513,12,reaction,circle,290,right,male,4.64628333333333
8513,13,reaction,square,262,right,male,4.64628333333333
8513,14,reaction,square,246,right,male,4.64628333333333
8513,15,reaction,circle,267,right,male,4.64628333333333
8513,16,reaction,circle,270,right,male,4.64628333333333
8513,17,reaction,square,235,right,male,4.64628333333333
8513,18,reaction,circle,246,right,male,4.64628333333333
8513,19,reaction,circle,265,right,male,4.64628333333333
8513,20,reaction,circle,259,right,male,4.64628333333333
8513,1,goNoGo,square,408,right,male,4.64628333333333
8513,3,goNoGo,square,401,right,male,4.64628333333333
8513,8,goNoGo,square,461,right,male,4.64628333333333
8513,10,goNoGo,square,371,right,male,4.64628333333333
8513,13,goNoGo,square,383,right,male,4.64628333333333
8513,14,goNoGo,square,519,right,male,4.64628333333333
8513,16,goNoGo,square,391,right,male,4.64628333333333
8513,18,goNoGo,square,385,right,male,4.64628333333333
8513,19,goNoGo,square,431,right,male,4.64628333333333
8513,20,goNoGo,square,375,right,male,4.64628333333333
8513,1,discrimination,NA,552,right,male,4.64628333333333
8513,2,discrimination,NA,496,right,male,4.64628333333333
8513,3,discrimination,NA,381,right,male,4.64628333333333
8513,4,discrimination,NA,319,right,male,4.64628333333333
8513,5,discrimination,NA,349,right,male,4.64628333333333
8513,6,discrimination,NA,554,right,male,4.64628333333333
8513,7,discrimination,NA,546,right,male,4.64628333333333
8513,8,discrimination,NA,436,right,male,4.64628333333333
8513,9,discrimination,NA,363,right,male,4.64628333333333
8513,10,discrimination,NA,465,right,male,4.64628333333333
8513,11,discrimination,NA,349,right,male,4.64628333333333
8513,12,discrimination,NA,494,right,male,4.64628333333333
8513,13,discrimination,NA,473,right,male,4.64628333333333
8513,14,discrimination,NA,453,right,male,4.64628333333333
8513,15,discrimination,NA,489,right,male,4.64628333333333
8513,16,discrimination,NA,392,right,male,4.64628333333333
8513,17,discrimination,NA,502,right,male,4.64628333333333
8513,18,discrimination,NA,483,right,male,4.64628333333333
8513,19,discrimination,NA,351,right,male,4.64628333333333
8513,20,discrimination,NA,511,right,male,4.64628333333333
8512,1,reaction,circle,349,Right,male,6.06443333333333
8512,2,reaction,square,258,Right,male,6.06443333333333
8512,3,reaction,square,239,Right,male,6.06443333333333
8512,4,reaction,square,283,Right,male,6.06443333333333
8512,5,reaction,circle,244,Right,male,6.06443333333333
8512,6,reaction,circle,206,Right,male,6.06443333333333
8512,7,reaction,square,283,Right,male,6.06443333333333
8512,8,reaction,square,286,Right,male,6.06443333333333
8512,9,reaction,square,269,Right,male,6.06443333333333
8512,10,reaction,circle,284,Right,male,6.06443333333333
8512,11,reaction,square,216,Right,male,6.06443333333333
8512,12,reaction,circle,228,Right,male,6.06443333333333
8512,13,reaction,circle,229,Right,male,6.06443333333333
8512,14,reaction,circle,247,Right,male,6.06443333333333
8512,15,reaction,square,346,Right,male,6.06443333333333
8512,16,reaction,circle,255,Right,male,6.06443333333333
8512,17,reaction,circle,267,Right,male,6.06443333333333
8512,18,reaction,square,249,Right,male,6.06443333333333
8512,19,reaction,square,248,Right,male,6.06443333333333
8512,20,reaction,circle,297,Right,male,6.06443333333333
8512,1,goNoGo,square,363,Right,male,6.06443333333333
8512,3,goNoGo,square,323,Right,male,6.06443333333333
8512,4,goNoGo,square,290,Right,male,6.06443333333333
8512,8,goNoGo,square,386,Right,male,6.06443333333333
8512,11,goNoGo,square,432,Right,male,6.06443333333333
8512,13,goNoGo,square,474,Right,male,6.06443333333333
8512,14,goNoGo,square,464,Right,male,6.06443333333333
8512,15,goNoGo,square,295,Right,male,6.06443333333333
8512,16,goNoGo,square,448,Right,male,6.06443333333333
8512,20,goNoGo,square,743,Right,male,6.06443333333333
8512,1,discrimination,NA,389,Right,male,6.06443333333333
8512,2,discrimination,NA,492,Right,male,6.06443333333333
8512,3,discrimination,NA,361,Right,male,6.06443333333333
8512,4,discrimination,NA,522,Right,male,6.06443333333333
8512,5,discrimination,NA,347,Right,male,6.06443333333333
8512,6,discrimination,NA,382,Right,male,6.06443333333333
8512,7,discrimination,NA,332,Right,male,6.06443333333333
8512,8,discrimination,NA,406,Right,male,6.06443333333333
8512,9,discrimination,NA,346,Right,male,6.06443333333333
8512,10,discrimination,NA,424,Right,male,6.06443333333333
8512,11,discrimination,NA,374,Right,male,6.06443333333333
8512,12,discrimination,NA,365,Right,male,6.06443333333333
8512,13,discrimination,NA,344,Right,male,6.06443333333333
8512,14,discrimination,NA,278,Right,male,6.06443333333333
8512,15,discrimination,NA,301,Right,male,6.06443333333333
8512,16,discrimination,NA,369,Right,male,6.06443333333333
8512,17,discrimination,NA,370,Right,male,6.06443333333333
8512,18,discrimination,NA,372,Right,male,6.06443333333333
8512,19,discrimination,NA,379,Right,male,6.06443333333333
8512,20,discrimination,NA,360,Right,male,6.06443333333333
8511,1,reaction,circle,303,NA,male,5.11476666666667
8511,2,reaction,circle,246,NA,male,5.11476666666667
8511,3,reaction,circle,243,NA,male,5.11476666666667
8511,4,reaction,circle,262,NA,male,5.11476666666667
8511,5,reaction,square,313,NA,male,5.11476666666667
8511,6,reaction,circle,255,NA,male,5.11476666666667
8511,7,reaction,square,220,NA,male,5.11476666666667
8511,8,reaction,circle,298,NA,male,5.11476666666667
8511,9,reaction,square,284,NA,male,5.11476666666667
8511,10,reaction,square,239,NA,male,5.11476666666667
8511,11,reaction,circle,239,NA,male,5.11476666666667
8511,12,reaction,circle,233,NA,male,5.11476666666667
8511,13,reaction,circle,289,NA,male,5.11476666666667
8511,14,reaction,square,238,NA,male,5.11476666666667
8511,15,reaction,circle,277,NA,male,5.11476666666667
8511,16,reaction,square,245,NA,male,5.11476666666667
8511,17,reaction,square,256,NA,male,5.11476666666667
8511,18,reaction,square,288,NA,male,5.11476666666667
8511,19,reaction,square,271,NA,male,5.11476666666667
8511,20,reaction,square,254,NA,male,5.11476666666667
8511,3,goNoGo,square,343,NA,male,5.11476666666667
8511,6,goNoGo,square,436,NA,male,5.11476666666667
8511,7,goNoGo,square,333,NA,male,5.11476666666667
8511,8,goNoGo,square,413,NA,male,5.11476666666667
8511,9,goNoGo,square,336,NA,male,5.11476666666667
8511,10,goNoGo,square,347,NA,male,5.11476666666667
8511,13,goNoGo,square,351,NA,male,5.11476666666667
8511,15,goNoGo,square,374,NA,male,5.11476666666667
8511,19,goNoGo,square,321,NA,male,5.11476666666667
8511,20,goNoGo,square,394,NA,male,5.11476666666667
8511,1,discrimination,NA,418,NA,male,5.11476666666667
8511,2,discrimination,NA,386,NA,male,5.11476666666667
8511,3,discrimination,NA,382,NA,male,5.11476666666667
8511,4,discrimination,NA,299,NA,male,5.11476666666667
8511,5,discrimination,NA,359,NA,male,5.11476666666667
8511,6,discrimination,NA,356,NA,male,5.11476666666667
8511,7,discrimination,NA,359,NA,male,5.11476666666667
8511,8,discrimination,NA,304,NA,male,5.11476666666667
8511,9,discrimination,NA,355,NA,male,5.11476666666667
8511,10,discrimination,NA,333,NA,male,5.11476666666667
8511,11,discrimination,NA,541,NA,male,5.11476666666667
8511,12,discrimination,NA,420,NA,male,5.11476666666667
8511,13,discrimination,NA,627,NA,male,5.11476666666667
8511,14,discrimination,NA,384,NA,male,5.11476666666667
8511,15,discrimination,NA,458,NA,male,5.11476666666667
8511,16,discrimination,NA,312,NA,male,5.11476666666667
8511,17,discrimination,NA,456,NA,male,5.11476666666667
8511,18,discrimination,NA,354,NA,male,5.11476666666667
8511,19,discrimination,NA,369,NA,male,5.11476666666667
8511,20,discrimination,NA,319,NA,male,5.11476666666667
8510,1,reaction,circle,431,Right,female,5.80343333333333
8510,2,reaction,square,276,Right,female,5.80343333333333
8510,3,reaction,square,270,Right,female,5.80343333333333
8510,4,reaction,square,266,Right,female,5.80343333333333
8510,5,reaction,circle,304,Right,female,5.80343333333333
8510,6,reaction,circle,340,Right,female,5.80343333333333
8510,7,reaction,circle,361,Right,female,5.80343333333333
8510,8,reaction,square,96,Right,female,5.80343333333333
8510,9,reaction,circle,306,Right,female,5.80343333333333
8510,10,reaction,circle,281,Right,female,5.80343333333333
8510,11,reaction,circle,344,Right,female,5.80343333333333
8510,12,reaction,square,282,Right,female,5.80343333333333
8510,13,reaction,square,376,Right,female,5.80343333333333
8510,14,reaction,square,311,Right,female,5.80343333333333
8510,15,reaction,square,332,Right,female,5.80343333333333
8510,16,reaction,circle,17,Right,female,5.80343333333333
8510,17,reaction,circle,263,Right,female,5.80343333333333
8510,18,reaction,square,256,Right,female,5.80343333333333
8510,19,reaction,square,337,Right,female,5.80343333333333
8510,20,reaction,circle,347,Right,female,5.80343333333333
8510,1,goNoGo,square,762,Right,female,5.80343333333333
8510,2,goNoGo,square,452,Right,female,5.80343333333333
8510,6,goNoGo,square,424,Right,female,5.80343333333333
8510,7,goNoGo,square,622,Right,female,5.80343333333333
8510,8,goNoGo,square,398,Right,female,5.80343333333333
8510,13,goNoGo,square,616,Right,female,5.80343333333333
8510,14,goNoGo,square,668,Right,female,5.80343333333333
8510,15,goNoGo,square,580,Right,female,5.80343333333333
8510,19,goNoGo,square,527,Right,female,5.80343333333333
8510,20,goNoGo,square,621,Right,female,5.80343333333333
8510,1,discrimination,NA,534,Right,female,5.80343333333333
8510,2,discrimination,NA,601,Right,female,5.80343333333333
8510,3,discrimination,NA,540,Right,female,5.80343333333333
8510,4,discrimination,NA,679,Right,female,5.80343333333333
8510,5,discrimination,NA,574,Right,female,5.80343333333333
8510,6,discrimination,NA,790,Right,female,5.80343333333333
8510,7,discrimination,NA,884,Right,female,5.80343333333333
8510,8,discrimination,NA,903,Right,female,5.80343333333333
8510,9,discrimination,NA,639,Right,female,5.80343333333333
8510,10,discrimination,NA,1212,Right,female,5.80343333333333
8510,11,discrimination,NA,597,Right,female,5.80343333333333
8510,12,discrimination,NA,1161,Right,female,5.80343333333333
8510,13,discrimination,NA,846,Right,female,5.80343333333333
8510,14,discrimination,NA,698,Right,female,5.80343333333333
8510,15,discrimination,NA,803,Right,female,5.80343333333333
8510,16,discrimination,NA,486,Right,female,5.80343333333333
8510,17,discrimination,NA,597,Right,female,5.80343333333333
8510,18,discrimination,NA,603,Right,female,5.80343333333333
8510,19,discrimination,NA,722,Right,female,5.80343333333333
8510,20,discrimination,NA,737,Right,female,5.80343333333333
8509,1,reaction,square,261,right,male,4.57698333333333
8509,2,reaction,square,253,right,male,4.57698333333333
8509,3,reaction,circle,254,right,male,4.57698333333333
8509,4,reaction,square,249,right,male,4.57698333333333
8509,5,reaction,circle,238,right,male,4.57698333333333
8509,6,reaction,circle,260,right,male,4.57698333333333
8509,7,reaction,circle,261,right,male,4.57698333333333
8509,8,reaction,square,246,right,male,4.57698333333333
8509,9,reaction,circle,253,right,male,4.57698333333333
8509,10,reaction,circle,244,right,male,4.57698333333333
8509,11,reaction,circle,254,right,male,4.57698333333333
8509,12,reaction,square,237,right,male,4.57698333333333
8509,13,reaction,circle,215,right,male,4.57698333333333
8509,14,reaction,circle,228,right,male,4.57698333333333
8509,15,reaction,square,243,right,male,4.57698333333333
8509,16,reaction,square,239,right,male,4.57698333333333
8509,17,reaction,square,254,right,male,4.57698333333333
8509,18,reaction,square,231,right,male,4.57698333333333
8509,19,reaction,circle,232,right,male,4.57698333333333
8509,20,reaction,square,252,right,male,4.57698333333333
8509,1,goNoGo,square,288,right,male,4.57698333333333
8509,2,goNoGo,circle,328,right,male,4.57698333333333
8509,3,goNoGo,circle,295,right,male,4.57698333333333
8509,5,goNoGo,square,257,right,male,4.57698333333333
8509,7,goNoGo,circle,410,right,male,4.57698333333333
8509,8,goNoGo,circle,398,right,male,4.57698333333333
8509,9,goNoGo,circle,360,right,male,4.57698333333333
8509,10,goNoGo,circle,298,right,male,4.57698333333333
8509,11,goNoGo,circle,282,right,male,4.57698333333333
8509,12,goNoGo,circle,286,right,male,4.57698333333333
8509,13,goNoGo,circle,327,right,male,4.57698333333333
8509,18,goNoGo,circle,346,right,male,4.57698333333333
8509,1,discrimination,NA,446,right,male,4.57698333333333
8509,2,discrimination,NA,390,right,male,4.57698333333333
8509,3,discrimination,NA,268,right,male,4.57698333333333
8509,4,discrimination,NA,474,right,male,4.57698333333333
8509,5,discrimination,NA,285,right,male,4.57698333333333
8509,6,discrimination,NA,363,right,male,4.57698333333333
8509,7,discrimination,NA,404,right,male,4.57698333333333
8509,8,discrimination,NA,283,right,male,4.57698333333333
8509,9,discrimination,NA,333,right,male,4.57698333333333
8509,10,discrimination,NA,432,right,male,4.57698333333333
8509,11,discrimination,NA,450,right,male,4.57698333333333
8509,12,discrimination,NA,454,right,male,4.57698333333333
8509,13,discrimination,NA,293,right,male,4.57698333333333
8509,14,discrimination,NA,386,right,male,4.57698333333333
8509,15,discrimination,NA,322,right,male,4.57698333333333
8509,16,discrimination,NA,447,right,male,4.57698333333333
8509,17,discrimination,NA,324,right,male,4.57698333333333
8509,18,discrimination,NA,330,right,male,4.57698333333333
8509,19,discrimination,NA,336,right,male,4.57698333333333
8509,20,discrimination,NA,352,right,male,4.57698333333333
8508,1,reaction,square,313,right,female,4.49621666666667
8508,2,reaction,circle,300,right,female,4.49621666666667
8508,3,reaction,square,317,right,female,4.49621666666667
8508,4,reaction,circle,358,right,female,4.49621666666667
8508,5,reaction,square,365,right,female,4.49621666666667
8508,6,reaction,circle,312,right,female,4.49621666666667
8508,7,reaction,square,290,right,female,4.49621666666667
8508,8,reaction,circle,334,right,female,4.49621666666667
8508,9,reaction,square,270,right,female,4.49621666666667
8508,10,reaction,circle,300,right,female,4.49621666666667
8508,11,reaction,circle,272,right,female,4.49621666666667
8508,12,reaction,square,277,right,female,4.49621666666667
8508,13,reaction,circle,340,right,female,4.49621666666667
8508,14,reaction,square,293,right,female,4.49621666666667
8508,15,reaction,square,296,right,female,4.49621666666667
8508,16,reaction,circle,275,right,female,4.49621666666667
8508,17,reaction,circle,268,right,female,4.49621666666667
8508,18,reaction,square,387,right,female,4.49621666666667
8508,19,reaction,circle,316,right,female,4.49621666666667
8508,20,reaction,square,260,right,female,4.49621666666667
8508,4,goNoGo,square,501,right,female,4.49621666666667
8508,5,goNoGo,square,410,right,female,4.49621666666667
8508,8,goNoGo,square,472,right,female,4.49621666666667
8508,10,goNoGo,square,571,right,female,4.49621666666667
8508,11,goNoGo,square,669,right,female,4.49621666666667
8508,13,goNoGo,square,502,right,female,4.49621666666667
8508,17,goNoGo,square,576,right,female,4.49621666666667
8508,18,goNoGo,square,651,right,female,4.49621666666667
8508,19,goNoGo,square,547,right,female,4.49621666666667
8508,20,goNoGo,square,583,right,female,4.49621666666667
8508,1,discrimination,NA,992,right,female,4.49621666666667
8508,2,discrimination,NA,433,right,female,4.49621666666667
8508,3,discrimination,NA,444,right,female,4.49621666666667
8508,4,discrimination,NA,443,right,female,4.49621666666667
8508,5,discrimination,NA,532,right,female,4.49621666666667
8508,6,discrimination,NA,455,right,female,4.49621666666667
8508,7,discrimination,NA,538,right,female,4.49621666666667
8508,8,discrimination,NA,443,right,female,4.49621666666667
8508,9,discrimination,NA,457,right,female,4.49621666666667
8508,10,discrimination,NA,508,right,female,4.49621666666667
8508,11,discrimination,NA,561,right,female,4.49621666666667
8508,12,discrimination,NA,661,right,female,4.49621666666667
8508,13,discrimination,NA,525,right,female,4.49621666666667
8508,14,discrimination,NA,417,right,female,4.49621666666667
8508,15,discrimination,NA,561,right,female,4.49621666666667
8508,16,discrimination,NA,462,right,female,4.49621666666667
8508,17,discrimination,NA,414,right,female,4.49621666666667
8508,18,discrimination,NA,510,right,female,4.49621666666667
8508,19,discrimination,NA,491,right,female,4.49621666666667
8508,20,discrimination,NA,443,right,female,4.49621666666667
8507,1,reaction,square,350,right,female,4.7618
8507,2,reaction,square,315,right,female,4.7618
8507,3,reaction,square,300,right,female,4.7618
8507,4,reaction,circle,302,right,female,4.7618
8507,5,reaction,square,367,right,female,4.7618
8507,6,reaction,circle,307,right,female,4.7618
8507,7,reaction,circle,377,right,female,4.7618
8507,8,reaction,square,353,right,female,4.7618
8507,9,reaction,circle,337,right,female,4.7618
8507,10,reaction,square,353,right,female,4.7618
8507,11,reaction,circle,328,right,female,4.7618
8507,12,reaction,square,379,right,female,4.7618
8507,13,reaction,circle,308,right,female,4.7618
8507,14,reaction,circle,328,right,female,4.7618
8507,15,reaction,square,335,right,female,4.7618
8507,16,reaction,circle,358,right,female,4.7618
8507,17,reaction,circle,353,right,female,4.7618
8507,18,reaction,circle,340,right,female,4.7618
8507,19,reaction,square,349,right,female,4.7618
8507,20,reaction,square,306,right,female,4.7618
8507,3,goNoGo,square,426,right,female,4.7618
8507,4,goNoGo,square,383,right,female,4.7618
8507,9,goNoGo,square,434,right,female,4.7618
8507,10,goNoGo,square,528,right,female,4.7618
8507,15,goNoGo,square,414,right,female,4.7618
8507,16,goNoGo,square,404,right,female,4.7618
8507,17,goNoGo,square,405,right,female,4.7618
8507,18,goNoGo,square,489,right,female,4.7618
8507,19,goNoGo,square,413,right,female,4.7618
8507,20,goNoGo,square,409,right,female,4.7618
8507,1,discrimination,NA,493,right,female,4.7618
8507,2,discrimination,NA,469,right,female,4.7618
8507,3,discrimination,NA,450,right,female,4.7618
8507,4,discrimination,NA,419,right,female,4.7618
8507,5,discrimination,NA,491,right,female,4.7618
8507,6,discrimination,NA,492,right,female,4.7618
8507,7,discrimination,NA,437,right,female,4.7618
8507,8,discrimination,NA,464,right,female,4.7618
8507,9,discrimination,NA,402,right,female,4.7618
8507,10,discrimination,NA,426,right,female,4.7618
8507,11,discrimination,NA,364,right,female,4.7618
8507,12,discrimination,NA,521,right,female,4.7618
8507,13,discrimination,NA,518,right,female,4.7618
8507,14,discrimination,NA,397,right,female,4.7618
8507,15,discrimination,NA,548,right,female,4.7618
8507,16,discrimination,NA,437,right,female,4.7618
8507,17,discrimination,NA,400,right,female,4.7618
8507,18,discrimination,NA,418,right,female,4.7618
8507,19,discrimination,NA,554,right,female,4.7618
8507,20,discrimination,NA,562,right,female,4.7618
8506,1,reaction,circle,2431,right,female,4.61735
8506,2,reaction,square,354,right,female,4.61735
8506,3,reaction,square,324,right,female,4.61735
8506,4,reaction,square,312,right,female,4.61735
8506,5,reaction,circle,317,right,female,4.61735
